Season,Week,Celebrity,Rank_Rule_Rank,Percent_Rule_Rank,New_Rank,Is_Non_Elimination,Raw_Share,Dynamic_K
12,9,Chelsea Kane,2,2,3,False,0.2226046960024795,100.0
12,9,Hines Ward,1,1,1,False,0.333816412151605,100.0
12,9,Kirstie Alley,3,3,2,False,0.2868233235233636,100.0
12,9,Ralph Macchio,4,4,4,False,0.1567555683225513,100.0
12,10,Chelsea Kane,2,3,3,True,0.2259169683700405,100.0
12,10,Hines Ward,1,1,1,True,0.4345039513550853,100.0
12,10,Kirstie Alley,3,2,2,True,0.3395790802748745,100.0
13,1,Chynna Phillips,4,8,6,False,0.026035526841831,100.0
13,1,J.R. Martinez,1,1,1,False,0.2504557265309707,100.0
13,1,Hope Solo,2,4,3,False,0.1105400190146318,100.0
13,1,Ricki Lake,3,3,2,False,0.1526202616495541,100.0
13,1,Kristin Cavallari,10,10,9,False,0.0192779721157854,100.0
13,1,David Arquette,6,7,8,False,0.0495007274896868,100.0
13,1,Carson Kressley,9,9,10,False,0.0419501303667326,100.0
13,1,Chaz Bono,7,6,7,False,0.0555739460660427,100.0
13,1,Nancy Grace,8,5,5,False,0.0777001109468826,100.0
13,1,Rob Kardashian,5,2,4,False,0.1908365765727006,100.0
13,1,Elisabetta Canalis,11,11,11,False,0.0197660127638209,100.0
13,1,Metta World Peace (Ron),12,12,12,False,0.0057429896413581,100.0
13,2,Ricki Lake,2,3,1,False,0.1516770242167367,100.0
13,2,J.R. Martinez,1,1,2,False,0.2475656329145235,100.0
13,2,Kristin Cavallari,5,9,6,False,0.0236768329589814,100.0
13,2,Chynna Phillips,7,10,7,False,0.0281553702951885,100.0
13,2,Elisabetta Canalis,8,11,8,False,0.005632222108038,100.0
13,2,Nancy Grace,4,5,5,False,0.0805733287363476,100.0
13,2,Rob Kardashian,3,2,3,False,0.192046610159893,100.0
13,2,Hope Solo,6,4,4,False,0.1059591835077931,100.0
13,2,Carson Kressley,10,8,11,False,0.0497266042391542,100.0
13,2,David Arquette,9,7,10,False,0.0544153591058988,100.0
13,2,Chaz Bono,11,6,9,False,0.0605718317574458,100.0
13,3,Ricki Lake,2,3,1,False,0.1562318633942509,100.0
13,3,Chynna Phillips,5,9,6,False,0.0290696169034517,100.0
13,3,J.R. Martinez,1,1,2,False,0.2504931603097308,100.0
13,3,David Arquette,6,6,7,False,0.0543899123610764,100.0
13,3,Hope Solo,4,4,4,False,0.1095652917054489,100.0
13,3,Kristin Cavallari,7,10,8,False,0.0083566113727539,100.0
13,3,Rob Kardashian,3,2,3,False,0.1947239368771225,100.0
13,3,Carson Kressley,9,7,9,False,0.0488153905450238,100.0
13,3,Nancy Grace,8,5,5,False,0.0807505164723754,100.0
13,3,Chaz Bono,10,8,10,False,0.0676037000587654,100.0
13,4,Ricki Lake,2,3,1,False,0.1618426802045393,100.0
13,4,J.R. Martinez,1,1,2,False,0.2569225125821349,100.0
13,4,Hope Solo,4,4,4,False,0.1142934297229512,100.0
13,4,Rob Kardashian,3,2,3,False,0.1989103063377551,100.0
13,4,David Arquette,6,6,6,False,0.0560464259216833,100.0
13,4,Chaz Bono,7,7,7,False,0.0622613991472642,100.0
13,4,Chynna Phillips,8,9,8,False,0.0137496060752989,100.0
13,4,Nancy Grace,5,5,5,False,0.0833456847995437,100.0
13,4,Carson Kressley,9,8,9,False,0.0526279552088298,100.0
13,5,J.R. Martinez,1,1,1,False,0.2641139915929689,100.0
13,5,David Arquette,5,6,5,False,0.0612675887362235,100.0
13,5,Rob Kardashian,2,2,2,False,0.2054770423864785,100.0
13,5,Hope Solo,4,4,4,False,0.118299377454069,100.0
13,5,Ricki Lake,3,3,3,False,0.1619779933376762,100.0
13,5,Nancy Grace,6,5,6,False,0.0888877777033423,100.0
13,5,Chaz Bono,7,7,7,False,0.0685607126916248,100.0
13,5,Carson Kressley,8,8,8,False,0.031415516097616,100.0
13,6,J.R. Martinez,1,1,1,False,0.2771136340046173,100.0
13,6,Ricki Lake,2,2,2,False,0.1765991230405829,100.0
13,6,Nancy Grace,4,5,5,False,0.0962951234771594,100.0
13,6,David Arquette,5,6,6,False,0.0698114115085566,100.0
13,6,Rob Kardashian,3,3,3,False,0.2122032751188454,100.0
13,6,Hope Solo,6,4,4,False,0.122753030891955,100.0
13,6,Chaz Bono,7,7,7,False,0.0452244019582838,100.0
13,7,Ricki Lake,1,3,3,False,0.1834750418094712,100.0
13,7,Rob Kardashian,2,2,1,False,0.2285977395484623,100.0
13,7,Hope Solo,4,4,4,False,0.1365359726269403,100.0
13,7,J.R. Martinez,3,1,2,False,0.2860476449376213,100.0
13,7,David Arquette,5,6,5,False,0.0511246659786774,100.0
13,7,Nancy Grace,6,5,6,False,0.114218935098826,100.0
13,8,J.R. Martinez,1,1,1,False,0.3134811397488962,100.0
13,8,Hope Solo,3,4,4,False,0.1527095302032078,100.0
13,8,Ricki Lake,2,3,3,False,0.196760643920243,100.0
13,8,Rob Kardashian,4,2,2,False,0.2441955161859161,100.0
13,8,Nancy Grace,5,5,5,False,0.0928531699417379,100.0
13,9,Ricki Lake,1,3,3,False,0.2290957204485717,100.0
13,9,Rob Kardashian,2,2,1,False,0.2801017882630324,100.0
13,9,J.R. Martinez,3,1,2,False,0.3413892437071307,100.0
13,9,Hope Solo,4,4,4,False,0.1494132475812634,100.0
13,10,Rob Kardashian,1,2,2,True,0.3242602394265794,100.0
13,10,J.R. Martinez,2,1,1,True,0.4417065580228578,100.0
13,10,Ricki Lake,3,3,3,True,0.234033202550562,100.0
14,1,Jaleel White,1,1,1,True,0.0,100.0
14,1,Katherine Jenkins,2,2,2,True,0.0,100.0
14,1,William Levy,3,3,3,True,0.0,100.0
14,1,Gladys Knight,4,4,4,True,0.0,100.0
14,1,Jack Wagner,5,5,5,True,0.0,100.0
14,1,Roshon Fegan,6,6,6,True,0.0,100.0
14,1,Sherri Sheperd,7,7,7,True,0.0,100.0
14,1,Donald Driver,8,8,8,True,0.0,100.0
14,1,Maria Menounos,9,9,9,True,0.0,100.0
14,1,Gavin DeGraw,10,10,10,True,0.0,100.0
14,1,Martina Navratilova,11,11,11,True,0.0,100.0
14,1,Melissa Gilbert,12,12,12,True,0.0,100.0
14,2,Katherine Jenkins,1,2,1,False,0.2053916502363492,100.0
14,2,Roshon Fegan,2,5,5,False,0.0714056831552946,100.0
14,2,Maria Menounos,5,4,4,False,0.0889869571114507,100.0
14,2,William Levy,3,3,2,False,0.1598796350502357,100.0
14,2,Donald Driver,4,1,3,False,0.259476527895235,100.0
14,2,Sherri Sheperd,7,9,7,False,0.0221448664538377,100.0
14,2,Jaleel White,6,7,8,False,0.0341814384325055,100.0
14,2,Gavin DeGraw,9,10,9,False,0.0264169308449328,100.0
14,2,Jack Wagner,11,11,10,False,0.0166953872979959,100.0
14,2,Melissa Gilbert,8,6,6,False,0.0702637655746951,100.0
14,2,Gladys Knight,10,8,11,False,0.0387206761905382,100.0
14,2,Martina Navratilova,12,12,12,False,0.0064364817569286,100.0
14,3,Katherine Jenkins,1,2,1,False,0.2048060881512898,100.0
14,3,William Levy,2,3,2,False,0.1606676816698113,100.0
14,3,Maria Menounos,4,4,4,False,0.0891957104060428,100.0
14,3,Donald Driver,3,1,3,False,0.2594228318586511,100.0
14,3,Jaleel White,7,8,7,False,0.0364242653841294,100.0
14,3,Roshon Fegan,5,5,6,False,0.0696241019128741,100.0
14,3,Gavin DeGraw,9,9,9,False,0.0316912602056361,100.0
14,3,Gladys Knight,8,7,8,False,0.0425155331390005,100.0
14,3,Jack Wagner,11,11,11,False,0.0055958606895031,100.0
14,3,Melissa Gilbert,6,6,5,False,0.07266278782295,100.0
14,3,Sherri Sheperd,10,10,10,False,0.027393878760112,100.0
14,4,Donald Driver,1,1,1,False,0.264802115447019,100.0
14,4,Maria Menounos,2,4,4,False,0.0923311799484535,100.0
14,4,Roshon Fegan,4,5,5,False,0.0740864783913325,100.0
14,4,Katherine Jenkins,3,2,2,False,0.2060232049476409,100.0
14,4,Gavin DeGraw,7,9,7,False,0.0327754333207958,100.0
14,4,Jaleel White,8,7,8,False,0.0388284527471081,100.0
14,4,Melissa Gilbert,6,6,6,False,0.0739626433220157,100.0
14,4,William Levy,5,3,3,False,0.1599845780803112,100.0
14,4,Sherri Sheperd,10,10,9,False,0.0099174295658094,100.0
14,4,Gladys Knight,9,8,10,False,0.0472884842295135,100.0
14,5,Katherine Jenkins,1,2,1,False,0.2125999678178978,100.0
14,5,William Levy,2,3,2,False,0.167933394739835,100.0
14,5,Donald Driver,3,1,3,False,0.2684535118625543,100.0
14,5,Maria Menounos,4,4,4,False,0.0951109910979906,100.0
14,5,Roshon Fegan,5,5,5,False,0.0756171149862521,100.0
14,5,Jaleel White,6,7,6,False,0.0405186093165386,100.0
14,5,Gladys Knight,7,8,8,False,0.0469529522248602,100.0
14,5,Melissa Gilbert,8,6,7,False,0.0750547233945275,100.0
14,5,Gavin DeGraw,9,9,9,False,0.0177587345595408,100.0
14,6,Katherine Jenkins,1,2,1,False,0.2185623928267342,100.0
14,6,Jaleel White,4,6,4,False,0.0469880352991772,100.0
14,6,William Levy,3,3,2,False,0.1723858763965128,100.0
14,6,Donald Driver,2,1,3,False,0.2736259648218168,100.0
14,6,Melissa Gilbert,5,5,6,False,0.081529512821672,100.0
14,6,Maria Menounos,6,4,5,False,0.0968198736996367,100.0
14,6,Roshon Fegan,7,7,7,False,0.0778192388598493,100.0
14,6,Gladys Knight,8,8,8,False,0.0322691052745983,100.0
14,7,Maria Menounos,3,4,4,False,0.1059511603086999,100.0
14,7,Katherine Jenkins,1,2,1,False,0.2230631475085532,100.0
14,7,Donald Driver,2,1,2,False,0.2813745406609797,100.0
14,7,William Levy,4,3,3,False,0.1769876537269802,100.0
14,7,Roshon Fegan,5,5,5,False,0.0881876941883069,100.0
14,7,Jaleel White,7,7,6,False,0.0313440742608597,100.0
14,7,Melissa Gilbert,6,6,7,False,0.0930917293456233,100.0
14,8,William Levy,1,3,3,False,0.1870666522072354,100.0
14,8,Roshon Fegan,4,5,4,False,0.0842489899137102,100.0
14,8,Donald Driver,2,1,1,False,0.2936888409329894,100.0
14,8,Katherine Jenkins,3,2,2,False,0.2321898718231837,100.0
14,8,Maria Menounos,5,4,5,False,0.1203722751625137,100.0
14,8,Melissa Gilbert,6,6,6,False,0.082433369960366,100.0
14,9,Maria Menounos,2,4,4,False,0.1239450011208676,100.0
14,9,William Levy,3,3,3,False,0.2376283575356171,100.0
14,9,Donald Driver,1,1,1,False,0.3535540783274573,100.0
14,9,Katherine Jenkins,4,2,2,False,0.2848725630160559,100.0
14,10,Katherine Jenkins,1,2,2,True,0.3240777343072027,100.0
14,10,Donald Driver,2,1,1,True,0.4421595053794686,100.0
14,10,William Levy,3,3,3,True,0.2337627603133292,100.0
15,1,Emmitt Smith,1,4,4,False,0.0850202507595074,100.0
15,1,Gilles Marini,3,6,6,False,0.0603735573738813,100.0
15,1,Sabrina Bryan,7,8,8,False,0.0275111797053101,100.0
15,1,Apolo Anton Ohno,4,5,5,False,0.0813865276177202,100.0
15,1,Shawn Johnson,2,2,1,False,0.1908622174535183,100.0
15,1,Drew Lachey,9,11,10,False,0.0211147603556491,100.0
15,1,Helio Castroneves,8,10,9,False,0.0259524544202139,100.0
15,1,Kelly Monaco,5,3,2,False,0.1421594455393168,100.0
15,1,Melissa Rycroft,6,1,3,False,0.2479386652404704,100.0
15,1,Joey Fatone,12,12,11,False,0.0160717570441023,100.0
15,1,Bristol Palin,11,9,12,False,0.035097730230227,100.0
15,1,Kirstie Alley,10,7,7,False,0.0607597401038554,100.0
15,1,Pamela Anderson,13,13,13,False,0.0057517141562274,100.0
15,2,Sabrina Bryan,5,8,8,False,0.029618666283824,100.0
15,2,Gilles Marini,3,6,6,False,0.0610153836333759,100.0
15,2,Shawn Johnson,1,2,1,False,0.1904837319995969,100.0
15,2,Apolo Anton Ohno,4,4,4,False,0.0812656452433164,100.0
15,2,Melissa Rycroft,2,1,2,False,0.2469428176829056,100.0
15,2,Helio Castroneves,8,9,9,False,0.0289278145119491,100.0
15,2,Drew Lachey,10,11,10,False,0.0256202535882203,100.0
15,2,Emmitt Smith,6,5,5,False,0.0817861821283416,100.0
15,2,Joey Fatone,11,12,11,False,0.0048577577871164,100.0
15,2,Kelly Monaco,7,3,3,False,0.1414699733085924,100.0
15,2,Kirstie Alley,9,7,7,False,0.0612166352151117,100.0
15,2,Bristol Palin,12,10,12,False,0.0467951386176502,100.0
15,3,Kelly Monaco,2,3,2,False,0.1468379931736228,100.0
15,3,Melissa Rycroft,1,1,1,False,0.2500707408975282,100.0
15,3,Shawn Johnson,3,2,3,False,0.1925443120989911,100.0
15,3,Apolo Anton Ohno,4,4,5,False,0.0838462931956707,100.0
15,3,Gilles Marini,5,6,6,False,0.061584666125806,100.0
15,3,Helio Castroneves,8,10,9,False,0.0252712080559,100.0
15,3,Sabrina Bryan,7,9,8,False,0.0328213593968356,100.0
15,3,Emmitt Smith,6,5,4,False,0.084226489414949,100.0
15,3,Drew Lachey,11,11,10,False,0.0149694157481341,100.0
15,3,Kirstie Alley,9,7,7,False,0.0635408105525023,100.0
15,3,Bristol Palin,10,8,11,False,0.0442867113400601,100.0
15,4,Gilles Marini,4,6,6,False,0.0692912034500745,100.0
15,4,Shawn Johnson,1,2,1,False,0.2024763289684377,100.0
15,4,Kelly Monaco,3,3,3,False,0.1537489919866428,100.0
15,4,Melissa Rycroft,2,1,2,False,0.2594508316383083,100.0
15,4,Emmitt Smith,5,4,4,False,0.091250928863847,100.0
15,4,Sabrina Bryan,7,8,7,False,0.0402475448632605,100.0
15,4,Apolo Anton Ohno,6,5,5,False,0.0894821946887169,100.0
15,4,Bristol Palin,9,9,9,False,0.0209971775671511,100.0
15,4,Kirstie Alley,8,7,8,False,0.0730547979735597,100.0
15,5,Sabrina Bryan,1,1,1,True,0.0,100.0
15,5,Apolo Anton Ohno,2,2,2,True,0.0,100.0
15,5,Gilles Marini,3,3,3,True,0.0,100.0
15,5,Melissa Rycroft,4,4,4,True,0.0,100.0
15,5,Shawn Johnson,5,5,5,True,0.0,100.0
15,5,Emmitt Smith,6,6,6,True,0.0,100.0
15,5,Kirstie Alley,7,7,7,True,0.0,100.0
15,5,Kelly Monaco,8,8,8,True,0.0,100.0
15,6,Apolo Anton Ohno,2,4,4,False,0.0957297327360347,100.0
15,6,Sabrina Bryan,4,8,6,False,0.0209123872695787,100.0
15,6,Melissa Rycroft,1,1,1,False,0.266500084888566,100.0
15,6,Shawn Johnson,3,2,2,False,0.2052458708294522,100.0
15,6,Gilles Marini,7,7,8,False,0.0775118422870152,100.0
15,6,Kirstie Alley,6,6,7,False,0.0798002591427373,100.0
15,6,Kelly Monaco,5,3,3,False,0.1564343524768045,100.0
15,6,Emmitt Smith,8,5,5,False,0.0978654703698111,100.0
15,7,Melissa Rycroft,1,1,1,True,0.0,100.0
15,7,Shawn Johnson,2,2,2,True,0.0,100.0
15,7,Kelly Monaco,3,3,3,True,0.0,100.0
15,7,Emmitt Smith,4,4,4,True,0.0,100.0
15,7,Gilles Marini,5,5,5,True,0.0,100.0
15,7,Apolo Anton Ohno,6,6,6,True,0.0,100.0
15,7,Kirstie Alley,7,7,7,True,0.0,100.0
15,8,Melissa Rycroft,1,1,1,False,0.2775776136110268,100.0
15,8,Apolo Anton Ohno,2,5,4,False,0.1037520664147943,100.0
15,8,Gilles Marini,3,6,6,False,0.0698855402674788,100.0
15,8,Emmitt Smith,4,4,5,False,0.1052528718392299,100.0
15,8,Kelly Monaco,5,3,3,False,0.1644596643588637,100.0
15,8,Shawn Johnson,6,2,2,False,0.212791759850002,100.0
15,8,Kirstie Alley,7,7,7,False,0.0662804836586044,100.0
15,9,Shawn Johnson,1,2,1,False,0.2520653466354022,100.0
15,9,Melissa Rycroft,2,1,2,False,0.3185176199817504,100.0
15,9,Apolo Anton Ohno,3,4,4,False,0.116300567052267,100.0
15,9,Kelly Monaco,4,3,3,False,0.1975528641313219,100.0
15,9,Emmitt Smith,5,5,5,False,0.1155636021992598,100.0
15,10,Melissa Rycroft,1,1,1,True,0.4445811496071755,100.0
15,10,Kelly Monaco,2,3,3,True,0.2288626875802462,100.0
15,10,Shawn Johnson,3,2,2,True,0.3265561628125796,100.0
16,1,Zendaya,1,1,1,True,0.0,100.0
16,1,Alexandra Raisman,2,2,2,True,0.0,100.0
16,1,Dorothy Hamill,3,3,3,True,0.0,100.0
16,1,Kellie Pickler,4,4,4,True,0.0,100.0
16,1,Ingo Rademacher,5,5,5,True,0.0,100.0
16,1,Jacoby Jones,6,6,6,True,0.0,100.0
16,1,Sean Lowe,7,7,7,True,0.0,100.0
16,1,Lisa Vanderpump,8,8,8,True,0.0,100.0
16,1,Victor Ortiz,9,9,9,True,0.0,100.0
16,1,Wynonna Judd,10,10,10,True,0.0,100.0
16,1,Andy Dick,11,11,11,True,0.0,100.0
16,1,D. L. Hughley,12,12,12,True,0.0,100.0
16,2,Kellie Pickler,1,1,1,False,0.2297003388440607,100.0
16,2,Zendaya,2,2,2,False,0.1813293539719963,100.0
16,2,Alexandra Raisman,3,4,4,False,0.1204413709526847,100.0
16,2,Jacoby Jones,4,3,3,False,0.1561432858749932,100.0
16,2,Andy Dick,7,7,7,False,0.0603900019561742,100.0
16,2,Ingo Rademacher,5,5,5,False,0.0881111540160909,100.0
16,2,Sean Lowe,6,6,6,False,0.0639951017287377,100.0
16,2,Lisa Vanderpump,9,10,9,False,0.0167995619144651,100.0
16,2,Victor Ortiz,8,8,8,False,0.0353966578482761,100.0
16,2,Wynonna Judd,10,11,10,False,0.01616183534158,100.0
16,2,D. L. Hughley,11,9,11,False,0.0266225582730263,100.0
16,2,Dorothy Hamill,12,12,12,False,0.0049087792779169,100.0
16,3,Jacoby Jones,2,3,2,False,0.1597236146804853,100.0
16,3,Zendaya,1,2,1,False,0.1824349511616476,100.0
16,3,Kellie Pickler,3,1,3,False,0.2283024642927059,100.0
16,3,Alexandra Raisman,4,4,4,False,0.1200390391746433,100.0
16,3,Victor Ortiz,6,7,7,False,0.0399395846067398,100.0
16,3,Ingo Rademacher,5,5,5,False,0.0896588907894924,100.0
16,3,Lisa Vanderpump,8,9,8,False,0.0201120747283167,100.0
16,3,Sean Lowe,7,6,6,False,0.0657838902387391,100.0
16,3,Andy Dick,9,8,9,False,0.0583371938101856,100.0
16,3,D. L. Hughley,10,10,10,False,0.0285315954400208,100.0
16,3,Wynonna Judd,11,11,11,False,0.0071367010770249,100.0
16,4,Alexandra Raisman,3,4,4,False,0.1249587159224879,100.0
16,4,Kellie Pickler,1,1,1,False,0.2310961809025684,100.0
16,4,Zendaya,2,2,2,False,0.1831479374796711,100.0
16,4,Jacoby Jones,4,3,3,False,0.1581435403433652,100.0
16,4,Ingo Rademacher,5,5,5,False,0.0921788918045054,100.0
16,4,Andy Dick,6,6,6,False,0.0627398721763282,100.0
16,4,D. L. Hughley,8,8,8,False,0.0314477123535038,100.0
16,4,Sean Lowe,7,7,7,False,0.0659394394433279,100.0
16,4,Lisa Vanderpump,10,10,10,False,0.009391642047486,100.0
16,4,Victor Ortiz,9,9,9,False,0.0409560675267572,100.0
16,5,Zendaya,1,2,1,False,0.1891818025503747,100.0
16,5,Kellie Pickler,2,1,2,False,0.234340448531762,100.0
16,5,Jacoby Jones,3,3,3,False,0.1624096778496926,100.0
16,5,Alexandra Raisman,4,4,4,False,0.1247737279205369,100.0
16,5,Sean Lowe,5,6,6,False,0.0709921678405069,100.0
16,5,Ingo Rademacher,6,5,5,False,0.09185002683431,100.0
16,5,Victor Ortiz,7,8,7,False,0.0441931398373006,100.0
16,5,Andy Dick,8,7,8,False,0.0643761302619224,100.0
16,5,D. L. Hughley,9,9,9,False,0.0178828783735959,100.0
16,6,Kellie Pickler,1,1,1,False,0.2397750386680318,100.0
16,6,Alexandra Raisman,3,4,4,False,0.1301722468562739,100.0
16,6,Zendaya,2,2,2,False,0.1906907528419088,100.0
16,6,Ingo Rademacher,4,5,5,False,0.0977909566098402,100.0
16,6,Sean Lowe,6,6,6,False,0.0760475055182054,100.0
16,6,Jacoby Jones,5,3,3,False,0.1633168642996935,100.0
16,6,Andy Dick,7,7,7,False,0.0729580150491444,100.0
16,6,Victor Ortiz,8,8,8,False,0.0292486201569039,100.0
16,7,Alexandra Raisman,3,4,4,False,0.140010172872268,100.0
16,7,Zendaya,1,2,1,False,0.2012183078901925,100.0
16,7,Kellie Pickler,2,1,2,False,0.2487659229535893,100.0
16,7,Jacoby Jones,4,3,3,False,0.1733464540456257,100.0
16,7,Ingo Rademacher,5,5,5,False,0.1036265076523389,100.0
16,7,Sean Lowe,6,6,6,False,0.0803001145335969,100.0
16,7,Andy Dick,7,7,7,False,0.0527325200523883,100.0
16,8,Zendaya,1,2,1,False,0.2146272354261795,100.0
16,8,Alexandra Raisman,3,4,4,False,0.1478439468188941,100.0
16,8,Kellie Pickler,2,1,2,False,0.2652075756519454,100.0
16,8,Jacoby Jones,4,3,3,False,0.1867326937179184,100.0
16,8,Ingo Rademacher,5,5,5,False,0.1185873383171838,100.0
16,8,Sean Lowe,6,6,6,False,0.0670012100678783,100.0
16,9,Alexandra Raisman,3,4,4,False,0.1689100368109916,100.0
16,9,Jacoby Jones,1,3,3,False,0.2077278289971919,100.0
16,9,Kellie Pickler,2,1,1,False,0.2883636375772723,100.0
16,9,Zendaya,4,2,2,False,0.2312771802632254,100.0
16,9,Ingo Rademacher,5,5,5,False,0.1037213163513157,100.0
16,10,Kellie Pickler,1,1,1,False,0.3630948614831465,100.0
16,10,Zendaya,2,2,2,False,0.2687142389519571,100.0
16,10,Alexandra Raisman,3,4,4,False,0.1484919424044519,100.0
16,10,Jacoby Jones,4,3,3,False,0.2196989571604419,100.0
17,1,Amber Riley,1,1,1,True,0.0,100.0
17,1,Corbin Bleu,2,2,2,True,0.0,100.0
17,1,Elizabeth Berkley Lauren,3,3,3,True,0.0,100.0
17,1,Jack Osbourne,4,4,4,True,0.0,100.0
17,1,"Nicole ""Snooki"" Polizzi",5,5,5,True,0.0,100.0
17,1,Brant Daugherty,6,6,6,True,0.0,100.0
17,1,Christina Milian,7,7,7,True,0.0,100.0
17,1,Leah Remini,8,8,8,True,0.0,100.0
17,1,Valerie Harper,9,9,9,True,0.0,100.0
17,1,Bill Engvall,10,10,10,True,0.0,100.0
17,1,Keyshawn Johnson,11,11,11,True,0.0,100.0
17,1,Bill Nye,12,12,12,True,0.0,100.0
17,2,Corbin Bleu,1,2,1,False,0.1725480937127141,100.0
17,2,Christina Milian,7,8,7,False,0.0222907814754879,100.0
17,2,Elizabeth Berkley Lauren,4,6,6,False,0.0666595782607122,100.0
17,2,Amber Riley,2,1,2,False,0.2092464923040669,100.0
17,2,Jack Osbourne,3,3,3,False,0.1506543257020015,100.0
17,2,Leah Remini,5,5,5,False,0.0933939296177188,100.0
17,2,Brant Daugherty,8,7,8,False,0.0445898078263855,100.0
17,2,Bill Engvall,6,4,4,False,0.1479255894167788,100.0
17,2,"Nicole ""Snooki"" Polizzi",9,9,9,False,0.0317932661105306,100.0
17,2,Valerie Harper,10,10,10,False,0.0273676776594003,100.0
17,2,Keyshawn Johnson,12,12,11,False,0.0048375555165649,100.0
17,2,Bill Nye,11,11,12,False,0.0286929023976386,100.0
17,3,Brant Daugherty,3,7,7,False,0.0480968719788566,100.0
17,3,Christina Milian,7,9,8,False,0.0246152117833376,100.0
17,3,Corbin Bleu,1,2,1,False,0.175120148846716,100.0
17,3,Elizabeth Berkley Lauren,5,6,6,False,0.0675456269429046,100.0
17,3,"Nicole ""Snooki"" Polizzi",8,8,9,False,0.0355006870340718,100.0
17,3,Amber Riley,2,1,2,False,0.2112001350052094,100.0
17,3,Bill Engvall,4,3,3,False,0.1505603020155803,100.0
17,3,Leah Remini,6,5,5,False,0.0932948214377839,100.0
17,3,Jack Osbourne,9,4,4,False,0.1501556867492425,100.0
17,3,Bill Nye,11,11,11,False,0.0104782215224647,100.0
17,3,Valerie Harper,10,10,10,False,0.0334322866838324,100.0
17,4,Amber Riley,1,1,1,False,0.2177268891989212,100.0
17,4,Corbin Bleu,2,2,2,False,0.1795897196002238,100.0
17,4,Elizabeth Berkley Lauren,3,6,6,False,0.0717334857707287,100.0
17,4,Christina Milian,8,9,8,False,0.0254159679274605,100.0
17,4,Jack Osbourne,4,3,3,False,0.1560311092431293,100.0
17,4,Leah Remini,5,5,5,False,0.0960997797868285,100.0
17,4,"Nicole ""Snooki"" Polizzi",6,7,7,False,0.0372563686139088,100.0
17,4,Bill Engvall,7,4,4,False,0.1523007527254041,100.0
17,4,Brant Daugherty,9,8,9,False,0.0476735011971349,100.0
17,4,Valerie Harper,10,10,10,False,0.0161724259362588,100.0
17,5,Christina Milian,4,9,6,False,0.0125460444971771,100.0
17,5,Corbin Bleu,1,2,1,False,0.1796110843526862,100.0
17,5,Brant Daugherty,5,7,8,False,0.0558281196003424,100.0
17,5,Jack Osbourne,2,3,2,False,0.1594009490002525,100.0
17,5,"Nicole ""Snooki"" Polizzi",6,8,9,False,0.0471789073195273,100.0
17,5,Amber Riley,3,1,3,False,0.2187606141240249,100.0
17,5,Elizabeth Berkley Lauren,7,6,7,False,0.0732010712847181,100.0
17,5,Bill Engvall,8,4,4,False,0.15453561422479,100.0
17,5,Leah Remini,9,5,5,False,0.0989375955964818,100.0
17,6,Amber Riley,1,1,1,True,0.0,100.0
17,6,Elizabeth Berkley Lauren,2,2,2,True,0.0,100.0
17,6,Brant Daugherty,3,3,3,True,0.0,100.0
17,6,"Nicole ""Snooki"" Polizzi",4,4,4,True,0.0,100.0
17,6,Leah Remini,5,5,5,True,0.0,100.0
17,6,Corbin Bleu,6,6,6,True,0.0,100.0
17,6,Jack Osbourne,7,7,7,True,0.0,100.0
17,6,Bill Engvall,8,8,8,True,0.0,100.0
17,7,Amber Riley,1,1,1,False,0.2259179253056714,100.0
17,7,Corbin Bleu,2,2,2,False,0.1847081871871062,100.0
17,7,Brant Daugherty,4,7,6,False,0.0599050769800091,100.0
17,7,Jack Osbourne,3,3,3,False,0.163547655225061,100.0
17,7,Elizabeth Berkley Lauren,5,6,7,False,0.0790251418924949,100.0
17,7,"Nicole ""Snooki"" Polizzi",8,8,8,False,0.0249813168919196,100.0
17,7,Leah Remini,6,5,5,False,0.1036060976001411,100.0
17,7,Bill Engvall,7,4,4,False,0.1583085989175971,100.0
17,8,Corbin Bleu,1,2,1,False,0.192486260270286,100.0
17,8,Jack Osbourne,2,3,3,False,0.1713036950284768,100.0
17,8,Amber Riley,3,1,2,False,0.2297588820677782,100.0
17,8,Leah Remini,4,5,5,False,0.1111940700070344,100.0
17,8,Brant Daugherty,6,7,6,False,0.038062374706473,100.0
17,8,Elizabeth Berkley Lauren,7,6,7,False,0.09190064660038,100.0
17,8,Bill Engvall,5,4,4,False,0.1652940713195692,100.0
17,9,Corbin Bleu,1,2,1,False,0.203715678747059,100.0
17,9,Elizabeth Berkley Lauren,4,6,5,False,0.061131725274367,100.0
17,9,Jack Osbourne,3,3,3,False,0.1813130275299991,100.0
17,9,Leah Remini,5,5,6,False,0.1291667504395697,100.0
17,9,Amber Riley,2,1,2,False,0.2413494972430206,100.0
17,9,Bill Engvall,6,4,4,False,0.183323320765986,100.0
17,10,Amber Riley,1,1,1,False,0.2696858762767464,100.0
17,10,Corbin Bleu,2,2,2,False,0.2234248940203363,100.0
17,10,Jack Osbourne,3,3,3,False,0.2013419205855809,100.0
17,10,Leah Remini,5,5,5,False,0.1024283761062313,100.0
17,10,Bill Engvall,4,4,4,False,0.2031189330111043,100.0
17,11,Amber Riley,1,1,1,False,0.3433337144132434,100.0
17,11,Corbin Bleu,2,2,2,False,0.2637093249345812,100.0
