season,celebrity_name,week,total_judge_score,num_judges,results,parsed_elim_week,last_active_week,true_elimination_week,is_eliminated,judge_percentage,score_rate,week_rank,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,ballroom_partner,placement
22,Nyle DiMarco,2,20.0,3,1st Place,999,10,999,0,0.0847457627118644,0.6666666666666666,5.0,Model,26,New York,United States,Peta Murgatroyd,1
22,Von Miller,2,20.0,3,Eliminated Week 7,7,7,7,0,0.0847457627118644,0.6666666666666666,5.0,Athlete,27,Texas,United States,Witney Carson,7
22,Antonio Brown,2,19.0,3,Eliminated Week 9,9,9,9,0,0.08050847457627118,0.6333333333333333,9.0,Athlete,27,Florida,United States,Sharna Burgess,5
22,Kim Fields,2,19.0,3,Eliminated Week 7,7,7,7,0,0.08050847457627118,0.6333333333333333,9.0,Actor/Actress,46,New York,United States,Sasha Farber,8
22,Mischa Barton,2,15.0,3,Eliminated Week 3,3,3,3,0,0.0635593220338983,0.5,11.0,Actor/Actress,30,,England,Artem Chigvintsev,11
22,Geraldo Rivera,2,13.0,3,Eliminated Week 2,2,2,2,1,0.05508474576271186,0.43333333333333335,12.0,Journalist,72,New York,United States,Edyta Sliwinska,12
22,Nyle DiMarco,3,25.0,3,1st Place,999,10,999,0,0.10548523206751055,0.8333333333333334,1.0,Model,26,New York,United States,Peta Murgatroyd,1
22,Wanya Morris,3,24.0,3,Eliminated Week 9,9,9,9,0,0.10126582278481013,0.8,2.0,Singer/Rapper,42,Pennsylvania,United States,Lindsay Arnold,4
22,Jodie Sweetin,3,23.0,3,Eliminated Week 8,8,8,8,0,0.0970464135021097,0.7666666666666667,3.0,Actor/Actress,34,California,United States,Keo Motsepe,6
22,Paige VanZant,3,23.0,3,2nd Place,999,10,999,0,0.0970464135021097,0.7666666666666667,3.0,Athlete,22,Oregon,United States,Mark Ballas,2
22,Kim Fields,3,22.0,3,Eliminated Week 7,7,7,7,0,0.09282700421940929,0.7333333333333333,5.0,Actor/Actress,46,New York,United States,Sasha Farber,8
22,Ginger Zee,3,21.0,3,3rd Place,999,10,999,0,0.08860759493670886,0.7,6.0,News Anchor,35,California,United States,Valentin Chmerkovskiy,3
22,Marla Maples,3,21.0,3,Eliminated Week 4,4,4,4,0,0.08860759493670886,0.7,6.0,TV Personality,52,Georgia,United States,Tony Dovolani,10
22,Antonio Brown,3,20.0,3,Eliminated Week 9,9,9,9,0,0.08438818565400844,0.6666666666666666,8.0,Athlete,27,Florida,United States,Sharna Burgess,5
22,Doug Flutie,3,20.0,3,Eliminated Week 6,6,6,6,0,0.08438818565400844,0.6666666666666666,8.0,Athlete,53,Maryland,United States,Karina Smirnoff,9
22,Von Miller,3,20.0,3,Eliminated Week 7,7,7,7,0,0.08438818565400844,0.6666666666666666,8.0,Athlete,27,Texas,United States,Witney Carson,7
22,Mischa Barton,3,18.0,3,Eliminated Week 3,3,3,3,1,0.0759493670886076,0.6,11.0,Actor/Actress,30,,England,Artem Chigvintsev,11
22,Ginger Zee,4,36.0,4,3rd Place,999,10,999,0,0.11285266457680251,0.9,1.0,News Anchor,35,California,United States,Valentin Chmerkovskiy,3
22,Paige VanZant,4,36.0,4,2nd Place,999,10,999,0,0.11285266457680251,0.9,1.0,Athlete,22,Oregon,United States,Mark Ballas,2
22,Antonio Brown,4,35.0,4,Eliminated Week 9,9,9,9,0,0.109717868338558,0.875,3.0,Athlete,27,Florida,United States,Sharna Burgess,5
22,Wanya Morris,4,35.0,4,Eliminated Week 9,9,9,9,0,0.109717868338558,0.875,3.0,Singer/Rapper,42,Pennsylvania,United States,Lindsay Arnold,4
22,Nyle DiMarco,4,34.0,4,1st Place,999,10,999,0,0.10658307210031348,0.85,5.0,Model,26,New York,United States,Peta Murgatroyd,1
22,Kim Fields,4,32.0,4,Eliminated Week 7,7,7,7,0,0.10031347962382445,0.8,6.0,Actor/Actress,46,New York,United States,Sasha Farber,8
22,Von Miller,4,32.0,4,Eliminated Week 7,7,7,7,0,0.10031347962382445,0.8,6.0,Athlete,27,Texas,United States,Witney Carson,7
22,Marla Maples,4,28.0,4,Eliminated Week 4,4,4,4,1,0.0877742946708464,0.7,8.0,TV Personality,52,Georgia,United States,Tony Dovolani,10
22,Jodie Sweetin,4,27.0,4,Eliminated Week 8,8,8,8,0,0.08463949843260188,0.675,9.0,Actor/Actress,34,California,United States,Keo Motsepe,6
22,Doug Flutie,4,24.0,4,Eliminated Week 6,6,6,6,0,0.07523510971786834,0.6,10.0,Athlete,53,Maryland,United States,Karina Smirnoff,9
22,Nyle DiMarco,5,37.0,4,1st Place,999,10,999,0,0.13405797101449277,0.925,1.0,Model,26,New York,United States,Peta Murgatroyd,1
22,Jodie Sweetin,5,35.0,4,Eliminated Week 8,8,8,8,0,0.12681159420289856,0.875,2.0,Actor/Actress,34,California,United States,Keo Motsepe,6
22,Ginger Zee,5,32.0,4,3rd Place,999,10,999,0,0.11594202898550725,0.8,3.0,News Anchor,35,California,United States,Valentin Chmerkovskiy,3
22,Paige VanZant,5,31.0,4,2nd Place,999,10,999,0,0.11231884057971014,0.775,4.0,Athlete,22,Oregon,United States,Mark Ballas,2
22,Wanya Morris,5,30.0,4,Eliminated Week 9,9,9,9,0,0.10869565217391304,0.75,5.0,Singer/Rapper,42,Pennsylvania,United States,Lindsay Arnold,4
22,Von Miller,5,29.0,4,Eliminated Week 7,7,7,7,0,0.10507246376811594,0.725,6.0,Athlete,27,Texas,United States,Witney Carson,7
22,Doug Flutie,5,28.0,4,Eliminated Week 6,6,6,6,0,0.10144927536231885,0.7,7.0,Athlete,53,Maryland,United States,Karina Smirnoff,9
22,Kim Fields,5,28.0,4,Eliminated Week 7,7,7,7,0,0.10144927536231885,0.7,7.0,Actor/Actress,46,New York,United States,Sasha Farber,8
22,Antonio Brown,5,26.0,4,Eliminated Week 9,9,9,9,0,0.09420289855072464,0.65,9.0,Athlete,27,Florida,United States,Sharna Burgess,5
22,Wanya Morris,6,29.0,3,Eliminated Week 9,9,9,9,0,0.1277533039647577,0.9666666666666667,1.0,Singer/Rapper,42,Pennsylvania,United States,Lindsay Arnold,4
22,Paige VanZant,6,28.0,3,2nd Place,999,10,999,0,0.12334801762114538,0.9333333333333333,2.0,Athlete,22,Oregon,United States,Mark Ballas,2
22,Antonio Brown,6,27.0,3,Eliminated Week 9,9,9,9,0,0.11894273127753303,0.9,3.0,Athlete,27,Florida,United States,Sharna Burgess,5
22,Jodie Sweetin,6,25.0,3,Eliminated Week 8,8,8,8,0,0.11013215859030837,0.8333333333333334,4.0,Actor/Actress,34,California,United States,Keo Motsepe,6
22,Nyle DiMarco,6,25.0,3,1st Place,999,10,999,0,0.11013215859030837,0.8333333333333334,4.0,Model,26,New York,United States,Peta Murgatroyd,1
22,Ginger Zee,6,24.0,3,3rd Place,999,10,999,0,0.10572687224669604,0.8,6.0,News Anchor,35,California,United States,Valentin Chmerkovskiy,3
22,Kim Fields,6,24.0,3,Eliminated Week 7,7,7,7,0,0.10572687224669604,0.8,6.0,Actor/Actress,46,New York,United States,Sasha Farber,8
22,Von Miller,6,24.0,3,Eliminated Week 7,7,7,7,0,0.10572687224669604,0.8,6.0,Athlete,27,Texas,United States,Witney Carson,7
22,Doug Flutie,6,21.0,3,Eliminated Week 6,6,6,6,1,0.09251101321585903,0.7,9.0,Athlete,53,Maryland,United States,Karina Smirnoff,9
22,Nyle DiMarco,7,28.0,3,1st Place,999,10,999,0,0.1308411214953271,0.9333333333333333,1.0,Model,26,New York,United States,Peta Murgatroyd,1
22,Ginger Zee,7,27.5,3,3rd Place,999,10,999,0,0.12850467289719625,0.9166666666666666,2.0,News Anchor,35,California,United States,Valentin Chmerkovskiy,3
22,Paige VanZant,7,27.5,3,2nd Place,999,10,999,0,0.12850467289719625,0.9166666666666666,2.0,Athlete,22,Oregon,United States,Mark Ballas,2
22,Wanya Morris,7,27.5,3,Eliminated Week 9,9,9,9,0,0.12850467289719625,0.9166666666666666,2.0,Singer/Rapper,42,Pennsylvania,United States,Lindsay Arnold,4
22,Antonio Brown,7,26.0,3,Eliminated Week 9,9,9,9,0,0.12149532710280374,0.8666666666666667,5.0,Athlete,27,Florida,United States,Sharna Burgess,5
22,Kim Fields,7,26.0,3,Eliminated Week 7,7,7,7,1,0.12149532710280374,0.8666666666666667,5.0,Actor/Actress,46,New York,United States,Sasha Farber,8
22,Von Miller,7,26.0,3,Eliminated Week 7,7,7,7,1,0.12149532710280374,0.8666666666666667,5.0,Athlete,27,Texas,United States,Witney Carson,7
22,Jodie Sweetin,7,25.5,3,Eliminated Week 8,8,8,8,0,0.1191588785046729,0.85,8.0,Actor/Actress,34,California,United States,Keo Motsepe,6
22,Ginger Zee,8,30.0,3,3rd Place,999,10,999,0,0.17751479289940827,1.0,1.0,News Anchor,35,California,United States,Valentin Chmerkovskiy,3
22,Jodie Sweetin,8,30.0,3,Eliminated Week 8,8,8,8,1,0.17751479289940827,1.0,1.0,Actor/Actress,34,California,United States,Keo Motsepe,6
22,Nyle DiMarco,8,29.0,3,1st Place,999,10,999,0,0.17159763313609466,0.9666666666666667,3.0,Model,26,New York,United States,Peta Murgatroyd,1
22,Paige VanZant,8,28.0,3,2nd Place,999,10,999,0,0.16568047337278108,0.9333333333333333,4.0,Athlete,22,Oregon,United States,Mark Ballas,2
22,Antonio Brown,8,27.0,3,Eliminated Week 9,9,9,9,0,0.15976331360946747,0.9,5.0,Athlete,27,Florida,United States,Sharna Burgess,5
22,Wanya Morris,8,25.0,3,Eliminated Week 9,9,9,9,0,0.14792899408284024,0.8333333333333334,6.0,Singer/Rapper,42,Pennsylvania,United States,Lindsay Arnold,4
22,Wanya Morris,9,30.0,3,Eliminated Week 9,9,9,9,1,0.20905923344947736,1.0,1.0,Singer/Rapper,42,Pennsylvania,United States,Lindsay Arnold,4
22,Paige VanZant,9,29.5,3,2nd Place,999,10,999,0,0.20557491289198607,0.9833333333333333,2.0,Athlete,22,Oregon,United States,Mark Ballas,2
22,Nyle DiMarco,9,28.5,3,1st Place,999,10,999,0,0.1986062717770035,0.95,3.0,Model,26,New York,United States,Peta Murgatroyd,1
22,Ginger Zee,9,28.0,3,3rd Place,999,10,999,0,0.1951219512195122,0.9333333333333333,4.0,News Anchor,35,California,United States,Valentin Chmerkovskiy,3
22,Antonio Brown,9,27.5,3,Eliminated Week 9,9,9,9,1,0.1916376306620209,0.9166666666666666,5.0,Athlete,27,Florida,United States,Sharna Burgess,5
22,Paige VanZant,10,29.666600000000003,3,2nd Place,999,10,999,0,0.340996970101012,0.9888866666666668,1.0,Athlete,22,Oregon,United States,Mark Ballas,2
22,Nyle DiMarco,10,28.9998,3,1st Place,999,10,999,0,0.3333325670462853,0.96666,2.0,Model,26,New York,United States,Peta Murgatroyd,1
22,Ginger Zee,10,28.333199999999998,3,3rd Place,999,10,999,0,0.32567046285270274,0.94444,3.0,News Anchor,35,California,United States,Valentin Chmerkovskiy,3
23,James Hinchcliffe,1,31.0,4,2nd Place,999,11,999,0,0.09393939393939393,0.775,1.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Laurie Hernandez,1,31.0,4,1st Place,999,11,999,0,0.09393939393939393,0.775,1.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,Jana Kramer,1,27.0,4,Eliminated Week 11,11,11,11,0,0.08181818181818182,0.675,3.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,Marilu Henner,1,27.0,4,Eliminated Week 9,9,9,9,0,0.08181818181818182,0.675,3.0,Actor/Actress,64,Illinois,United States,Derek Hough,6
23,Babyface,1,26.0,4,Eliminated Week 4,4,4,4,0,0.07878787878787878,0.65,5.0,Singer/Rapper,57,Indiana,United States,Allison Holker,11
23,Calvin Johnson Jr.,1,26.0,4,3rd Place,999,11,999,0,0.07878787878787878,0.65,5.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,Terra Jole,1,25.0,4,Eliminated Week 10,10,10,10,0,0.07575757575757576,0.625,7.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,Vanilla Ice,1,25.0,4,Eliminated Week 4,4,4,4,0,0.07575757575757576,0.625,7.0,Singer/Rapper,48,Texas,United States,Witney Carson,10
23,Amber Rose,1,24.0,4,Eliminated Week 6,6,6,6,0,0.07272727272727272,0.6,9.0,Model,32,Pennsylvania,United States,Maksim Chmerkoskiy,9
23,Ryan Lochte,1,24.0,4,Eliminated Week 8,8,8,8,0,0.07272727272727272,0.6,9.0,Athlete,32,New York,United States,Cheryl Burke,7
23,Jake T. Austin,1,22.0,4,Eliminated Week 2,2,2,2,0,0.06666666666666667,0.55,11.0,Actor/Actress,21,New York,United States,Jenna Johnson,13
23,Maureen McCormick,1,22.0,4,Eliminated Week 7,7,7,7,0,0.06666666666666667,0.55,11.0,Actor/Actress,60,California,United States,Artem Chigvintsev,8
23,Rick Perry,1,20.0,4,Eliminated Week 3,3,3,3,0,0.06060606060606061,0.5,13.0,Politician,66,Texas,United States,Emma Slater,12
23,Laurie Hernandez,2,32.0,4,1st Place,999,11,999,0,0.09090909090909091,0.8,1.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,Terra Jole,2,31.0,4,Eliminated Week 10,10,10,10,0,0.08806818181818182,0.775,2.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,Babyface,2,30.0,4,Eliminated Week 4,4,4,4,0,0.08522727272727272,0.75,3.0,Singer/Rapper,57,Indiana,United States,Allison Holker,11
23,James Hinchcliffe,2,29.0,4,2nd Place,999,11,999,0,0.08238636363636363,0.725,4.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Jana Kramer,2,29.0,4,Eliminated Week 11,11,11,11,0,0.08238636363636363,0.725,4.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,Calvin Johnson Jr.,2,28.0,4,3rd Place,999,11,999,0,0.07954545454545454,0.7,6.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,Marilu Henner,2,27.0,4,Eliminated Week 9,9,9,9,0,0.07670454545454546,0.675,7.0,Actor/Actress,64,Illinois,United States,Derek Hough,6
23,Maureen McCormick,2,26.0,4,Eliminated Week 7,7,7,7,0,0.07386363636363637,0.65,8.0,Actor/Actress,60,California,United States,Artem Chigvintsev,8
23,Vanilla Ice,2,26.0,4,Eliminated Week 4,4,4,4,0,0.07386363636363637,0.65,8.0,Singer/Rapper,48,Texas,United States,Witney Carson,10
23,Amber Rose,2,24.0,4,Eliminated Week 6,6,6,6,0,0.06818181818181818,0.6,10.0,Model,32,Pennsylvania,United States,Maksim Chmerkoskiy,9
23,Jake T. Austin,2,24.0,4,Eliminated Week 2,2,2,2,1,0.06818181818181818,0.6,10.0,Actor/Actress,21,New York,United States,Jenna Johnson,13
23,Ryan Lochte,2,24.0,4,Eliminated Week 8,8,8,8,0,0.06818181818181818,0.6,10.0,Athlete,32,New York,United States,Cheryl Burke,7
23,Rick Perry,2,22.0,4,Eliminated Week 3,3,3,3,0,0.0625,0.55,13.0,Politician,66,Texas,United States,Emma Slater,12
23,Calvin Johnson Jr.,3,32.0,4,3rd Place,999,11,999,0,0.09846153846153846,0.8,1.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,Laurie Hernandez,3,31.0,4,1st Place,999,11,999,0,0.09538461538461539,0.775,2.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,Terra Jole,3,30.0,4,Eliminated Week 10,10,10,10,0,0.09230769230769231,0.75,3.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,James Hinchcliffe,3,29.0,4,2nd Place,999,11,999,0,0.08923076923076922,0.725,4.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Marilu Henner,3,28.0,4,Eliminated Week 9,9,9,9,0,0.08615384615384615,0.7,5.0,Actor/Actress,64,Illinois,United States,Derek Hough,6
23,Maureen McCormick,3,28.0,4,Eliminated Week 7,7,7,7,0,0.08615384615384615,0.7,5.0,Actor/Actress,60,California,United States,Artem Chigvintsev,8
23,Jana Kramer,3,26.0,4,Eliminated Week 11,11,11,11,0,0.08,0.65,7.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,Amber Rose,3,25.0,4,Eliminated Week 6,6,6,6,0,0.07692307692307693,0.625,8.0,Model,32,Pennsylvania,United States,Maksim Chmerkoskiy,9
23,Babyface,3,25.0,4,Eliminated Week 4,4,4,4,0,0.07692307692307693,0.625,8.0,Singer/Rapper,57,Indiana,United States,Allison Holker,11
23,Ryan Lochte,3,25.0,4,Eliminated Week 8,8,8,8,0,0.07692307692307693,0.625,8.0,Athlete,32,New York,United States,Cheryl Burke,7
23,Rick Perry,3,23.0,4,Eliminated Week 3,3,3,3,1,0.07076923076923076,0.575,11.0,Politician,66,Texas,United States,Emma Slater,12
23,Vanilla Ice,3,23.0,4,Eliminated Week 4,4,4,4,0,0.07076923076923076,0.575,11.0,Singer/Rapper,48,Texas,United States,Witney Carson,10
23,Laurie Hernandez,4,30.0,3,1st Place,999,11,999,0,0.11494252873563218,1.0,1.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,James Hinchcliffe,4,28.0,3,2nd Place,999,11,999,0,0.10727969348659004,0.9333333333333333,2.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Terra Jole,4,25.0,3,Eliminated Week 10,10,10,10,0,0.09578544061302682,0.8333333333333334,3.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,Amber Rose,4,24.0,3,Eliminated Week 6,6,6,6,0,0.09195402298850575,0.8,4.0,Model,32,Pennsylvania,United States,Maksim Chmerkoskiy,9
23,Maureen McCormick,4,24.0,3,Eliminated Week 7,7,7,7,0,0.09195402298850575,0.8,4.0,Actor/Actress,60,California,United States,Artem Chigvintsev,8
23,Calvin Johnson Jr.,4,23.0,3,3rd Place,999,11,999,0,0.08812260536398467,0.7666666666666667,6.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,Jana Kramer,4,23.0,3,Eliminated Week 11,11,11,11,0,0.08812260536398467,0.7666666666666667,6.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,Vanilla Ice,4,23.0,3,Eliminated Week 4,4,4,4,1,0.08812260536398467,0.7666666666666667,6.0,Singer/Rapper,48,Texas,United States,Witney Carson,10
23,Ryan Lochte,4,22.0,3,Eliminated Week 8,8,8,8,0,0.0842911877394636,0.7333333333333333,9.0,Athlete,32,New York,United States,Cheryl Burke,7
23,Marilu Henner,4,21.0,3,Eliminated Week 9,9,9,9,0,0.08045977011494253,0.7,10.0,Actor/Actress,64,Illinois,United States,Derek Hough,6
23,Babyface,4,18.0,3,Eliminated Week 4,4,4,4,1,0.06896551724137931,0.6,11.0,Singer/Rapper,57,Indiana,United States,Allison Holker,11
23,James Hinchcliffe,5,29.0,3,2nd Place,999,11,999,0,0.12608695652173912,0.9666666666666667,1.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Marilu Henner,5,27.0,3,Eliminated Week 9,9,9,9,0,0.11739130434782609,0.9,2.0,Actor/Actress,64,Illinois,United States,Derek Hough,6
23,Terra Jole,5,27.0,3,Eliminated Week 10,10,10,10,0,0.11739130434782609,0.9,2.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,Jana Kramer,5,26.0,3,Eliminated Week 11,11,11,11,0,0.11304347826086956,0.8666666666666667,4.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,Laurie Hernandez,5,25.0,3,1st Place,999,11,999,0,0.10869565217391304,0.8333333333333334,5.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,Amber Rose,5,24.0,3,Eliminated Week 6,6,6,6,0,0.10434782608695652,0.8,6.0,Model,32,Pennsylvania,United States,Maksim Chmerkoskiy,9
23,Calvin Johnson Jr.,5,24.0,3,3rd Place,999,11,999,0,0.10434782608695652,0.8,6.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,Maureen McCormick,5,24.0,3,Eliminated Week 7,7,7,7,0,0.10434782608695652,0.8,6.0,Actor/Actress,60,California,United States,Artem Chigvintsev,8
23,Ryan Lochte,5,24.0,3,Eliminated Week 8,8,8,8,0,0.10434782608695652,0.8,6.0,Athlete,32,New York,United States,Cheryl Burke,7
23,Jana Kramer,6,40.0,4,Eliminated Week 11,11,11,11,0,0.13114754098360656,1.0,1.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,James Hinchcliffe,6,38.0,4,2nd Place,999,11,999,0,0.12459016393442623,0.95,2.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Calvin Johnson Jr.,6,37.0,4,3rd Place,999,11,999,0,0.12131147540983607,0.925,3.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,Laurie Hernandez,6,37.0,4,1st Place,999,11,999,0,0.12131147540983607,0.925,3.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,Marilu Henner,6,34.0,4,Eliminated Week 9,9,9,9,0,0.11147540983606558,0.85,5.0,Actor/Actress,64,Illinois,United States,Derek Hough,6
23,Maureen McCormick,6,31.0,4,Eliminated Week 7,7,7,7,0,0.10163934426229508,0.775,6.0,Actor/Actress,60,California,United States,Artem Chigvintsev,8
23,Ryan Lochte,6,30.0,4,Eliminated Week 8,8,8,8,0,0.09836065573770492,0.75,7.0,Athlete,32,New York,United States,Cheryl Burke,7
23,Terra Jole,6,30.0,4,Eliminated Week 10,10,10,10,0,0.09836065573770492,0.75,7.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,Amber Rose,6,28.0,4,Eliminated Week 6,6,6,6,1,0.09180327868852459,0.7,9.0,Model,32,Pennsylvania,United States,Maksim Chmerkoskiy,9
23,Calvin Johnson Jr.,7,37.0,4,3rd Place,999,11,999,0,0.13430127041742287,0.925,1.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,James Hinchcliffe,7,37.0,4,2nd Place,999,11,999,0,0.13430127041742287,0.925,1.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Jana Kramer,7,34.5,4,Eliminated Week 11,11,11,11,0,0.12522686025408347,0.8625,3.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,Laurie Hernandez,7,34.5,4,1st Place,999,11,999,0,0.12522686025408347,0.8625,3.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,Terra Jole,7,34.5,4,Eliminated Week 10,10,10,10,0,0.12522686025408347,0.8625,3.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,Maureen McCormick,7,33.0,4,Eliminated Week 7,7,7,7,1,0.11978221415607986,0.825,6.0,Actor/Actress,60,California,United States,Artem Chigvintsev,8
23,Ryan Lochte,7,33.0,4,Eliminated Week 8,8,8,8,0,0.11978221415607986,0.825,6.0,Athlete,32,New York,United States,Cheryl Burke,7
23,Marilu Henner,7,32.0,4,Eliminated Week 9,9,9,9,0,0.1161524500907441,0.8,8.0,Actor/Actress,64,Illinois,United States,Derek Hough,6
23,James Hinchcliffe,8,34.9998,3,2nd Place,999,11,999,0,0.1741285314711756,1.16666,1.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Laurie Hernandez,8,33.0,3,1st Place,999,11,999,0,0.1641792678400675,1.1,2.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,Calvin Johnson Jr.,8,30.0,3,3rd Place,999,11,999,0,0.14925387985460684,1.0,3.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,Jana Kramer,8,30.0,3,Eliminated Week 11,11,11,11,0,0.14925387985460684,1.0,3.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,Ryan Lochte,8,26.0,3,Eliminated Week 8,8,8,8,1,0.12935336254065924,0.8666666666666667,5.0,Athlete,32,New York,United States,Cheryl Burke,7
23,Terra Jole,8,24.0,3,Eliminated Week 10,10,10,10,0,0.11940310388368545,0.8,6.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,Marilu Henner,8,23.0,3,Eliminated Week 9,9,9,9,0,0.11442797455519857,0.7666666666666667,7.0,Actor/Actress,64,Illinois,United States,Derek Hough,6
23,Jana Kramer,9,40.0,4,Eliminated Week 11,11,11,11,0,0.1762114537444934,1.0,1.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,Laurie Hernandez,9,40.0,4,1st Place,999,11,999,0,0.1762114537444934,1.0,1.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,Terra Jole,9,38.0,4,Eliminated Week 10,10,10,10,0,0.16740088105726872,0.95,3.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,Calvin Johnson Jr.,9,37.0,4,3rd Place,999,11,999,0,0.16299559471365638,0.925,4.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,James Hinchcliffe,9,36.0,4,2nd Place,999,11,999,0,0.15859030837004406,0.9,5.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Marilu Henner,9,36.0,4,Eliminated Week 9,9,9,9,1,0.15859030837004406,0.9,5.0,Actor/Actress,64,Illinois,United States,Derek Hough,6
23,Laurie Hernandez,10,30.0,3,1st Place,999,11,999,0,0.20477815699658702,1.0,1.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,Terra Jole,10,30.0,3,Eliminated Week 10,10,10,10,1,0.20477815699658702,1.0,1.0,TV Personality,36,Texas,United States,Sasha Farber,5
23,James Hinchcliffe,10,29.5,3,2nd Place,999,11,999,0,0.20136518771331058,0.9833333333333333,3.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Jana Kramer,10,29.0,3,Eliminated Week 11,11,11,11,0,0.19795221843003413,0.9666666666666667,4.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
23,Calvin Johnson Jr.,10,28.0,3,3rd Place,999,11,999,0,0.19112627986348124,0.9333333333333333,5.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,Laurie Hernandez,11,39.333200000000005,4,1st Place,999,11,999,0,0.2584885858282496,0.9833300000000001,1.0,Athlete,16,New Jersey,United States,Valentin Chmerkovskiy,1
23,James Hinchcliffe,11,38.9998,4,2nd Place,999,11,999,0,0.25629755904896034,0.9749950000000001,2.0,Racing Driver,29,,Canada,Sharna Burgess,2
23,Calvin Johnson Jr.,11,38.3331,4,3rd Place,999,11,999,0,0.25191616266698036,0.9583275,3.0,Athlete,30,Georgia,United States,Lindsay Arnold,3
23,Jana Kramer,11,35.5,4,Eliminated Week 11,11,11,11,1,0.2332976924558098,0.8875,4.0,Singer/Rapper,32,Michigan,United States,Gleb Savchenko,4
24,Simone Biles,1,32.0,4,Eliminated Week 9,9,9,9,0,0.10596026490066225,0.8,1.0,Athlete,20,Ohio,United States,Sasha Farber,4
24,Rashad Jennings,1,31.0,4,1st Place,999,10,999,0,0.10264900662251655,0.775,2.0,Athlete,32,Virginia,United States,Emma Slater,1
24,David Ross,1,28.0,4,2nd Place,999,10,999,0,0.09271523178807947,0.7,3.0,Athlete,40,Georgia,United States,Lindsay Arnold,2
24,Heather Morris,1,28.0,4,Eliminated Week 6,6,6,6,0,0.09271523178807947,0.7,3.0,Actor/Actress,30,California,United States,Maksim Chmerkoskiy,8
24,Nancy Kerrigan,1,28.0,4,Eliminated Week 7,7,7,7,0,0.09271523178807947,0.7,3.0,Athlete,47,Massachusetts,United States,Artem Chigvintsev,7
24,Normani,1,27.0,4,3rd Place,999,10,999,0,0.08940397350993377,0.675,6.0,Singer/Rapper,20,Georgia,United States,Valentin Chmerkovskiy,3
24,Erika Jayne,1,24.0,4,Eliminated Week 5,5,5,5,0,0.07947019867549669,0.6,7.0,Singer/Rapper,45,Georgia,United States,Gleb Savchenko,9
24,Nick Viall,1,24.0,4,Eliminated Week 7,7,7,7,0,0.07947019867549669,0.6,7.0,TV Personality,36,Wisconsin,United States,Peta Murgatroyd,6
